ghi;irrdiffuse;temperature;wind;hydro;load_residential;load_commercial;load_industrial;load_community
kW/m2;kW/m2;Degrees;m/s;m3/s;kW;kW;kW;kW
0.181;0.16;26;6.4;0.8485;295;18.48304286;25.860832;29.116
0.062;0.06;26;6.3;0.8485;357;23.99214286;41.961212;52.492
0;0;26;5.95;0.8485;438.3;14.66007143;31.556692;47.3715
0;0;26;5.5;0.8485;425.7;11.8248;33.089672;49.6725
0;0;26;4.9;0.8485;425;3.454914286;32.226648;48.377
0;0;26;4.3;0.8485;426.3;2.455828571;22.907368;34.3875
0;0;26;3.95;0.8485;395;3.125928571;29.157968;32.828
0;0;26;3.95;0.8485;330;2.261214286;21.0921;13.1925
0;0;26;4.3;1.0203;302;4.999228571;46.631624;11.667
0;0;25;4.9;1.0203;289;4.9285;45.971832;11.502
0;0;25;5.35;1.0203;229;5.233714286;48.818832;12.214
0;0;25;5.5;1.0203;271;3.822814286;35.658356;8.9215
0;0;25;5.35;1.0203;266;5.100442857;47.575792;11.903
0;0;25;5;1.0203;182;3.647342857;34.021568;12.768
0;0;25;4.55;1.0203;250;5.382285714;50.204704;31.402
0.042;0.042;25;4.1;1.0203;274;16.58962857;46.423244;40.6515
0.071;0.071;25;3.5;1.0203;286;29.64267143;41.474996;41.507
0.211;0.206;26;2.9;1.0203;298;26.06887143;36.47466;36.5025
0.397;0.358;26;2.7;1.0203;287;32.44454286;45.39528;45.43
0.56;0.453;26;2.45;1.0203;303;33.4257;46.768068;46.804
0.48;0.427;27;2.55;1.0203;467.9;37.66104286;52.694;52.7345
0.577;0.444;27;2.9;1.0203;401;26.1447;36.580744;36.609
0.423;0.36;27;3.25;1.0203;397;35.6348;49.85896;49.8975
0.429;0.27;26;3.6;1.0203;386;30.71105714;42.969832;43.003
0.297;0.14;26;3.75;1.0203;368;24.73848571;34.613228;38.97
0.081;0.067;26;3.6;1.0203;355;33.91232857;59.311168;74.196
0;0;26;3.5;1.0203;415;12.17757143;26.21298;39.3495
0;0;26;3.25;1.0203;433.2;13.09035714;36.631132;54.989
0;0;26;2.9;1.0203;431.8;4.4828;41.814572;62.77
0;0;25;2.7;1.0203;412;5.454385714;50.87726;76.3745
0;0;25;2.45;1.0203;366;3.636271429;33.91828;38.1875
0;0;25;2.35;1.0203;330;3.980628571;37.130424;23.2245
0;0;25;2.1;1.0203;302;4.683657143;43.688024;10.9305
0;0;25;1.85;1.0203;289;6.5582;61.173316;15.305
0;0;25;1.75;1.0203;239;3.281714286;30.611068;7.6585
0;0;25;1.85;1.0203;271;5.624242857;52.46164;13.1255
0;0;25;2.1;1.0203;266;6.037785714;56.319028;14.0905
0;0;25;2.35;1.0203;182;4.401914286;41.060048;15.4095
0;0;25;2.2;1.0203;250;5.102371429;47.593764;29.769
0.03;0.03;25;2.1;1.0203;274;17.82287143;49.874288;43.6735
0.146;0.146;25;1.5;1.0203;286;22.38164286;31.315604;31.3395
0.083;0.083;26;0.6;1.0203;298;34.1149;47.732372;47.769
0.193;0.19;26;0.45;1.0203;287;24.40294286;34.143744;34.17
0.277;0.265;27;1.3;1.0203;303;42.9667;60.1175;60.1635
0.314;0.299;27;2;1.0203;200;31.8003;44.493864;44.528
0.678;0.43;27;2.55;1.0203;314;28.16494286;39.4074;39.4375
0.75;0.139;27;2.8;1.0203;299;25.21864286;35.285052;35.312
0.566;0.123;27;2.8;1.0203;277;39.1467;54.772692;54.815
0.341;0.101;26;2.7;1.0203;268;29.64671429;41.480636;46.7015
0.11;0.057;26;2.45;1.0203;287;27.6429;48.346216;60.479
0;0;26;2.1;1.0203;345;21.83348571;46.997928;70.551
0;0;26;1.85;1.0203;387;18.0066;50.388424;75.641
0;0;25;1.85;1.0203;389;3.828771429;35.713832;53.612
0;0;25;2.1;1.0203;357;4.5677;42.60644;63.959
0;0;25;2.55;1.0203;312;4.397442857;41.01834;46.181
0;0;25;2.9;1.0203;270;6.514857143;60.769108;38.01
0;0;25;3.25;1.0203;250;3.674042857;34.27056;8.574
0;0;25;3.5;1.0203;244;3.799214286;35.438176;8.8665
0;0;25;3.75;1.0203;239;5.177428571;48.2939;12.083
0;0;25;3.95;1.0203;231;5.569228571;51.948444;12.997
0;0;25;4.45;1.0203;222;4.306671429;40.171576;10.0505
0;0;25;4.9;1.0203;222;4.610342857;43.004168;14.525
0;0;25;5.25;1.0203;236;5.604342857;52.27596;29.428
0.012;0.012;25;5.6;1.0203;248;8.364314286;33.4373;26.352
0.219;0.195;25;6.05;1.0203;286;16.2925;32.565576;29.3315
0.24;0.231;26;6.4;1.0203;299;17.88722857;35.753104;32.2025
0.572;0.403;26;6.75;1.0203;301;26.60384286;53.175944;47.895
0.586;0.459;27;6.9;1.0203;313;22.50165714;44.976464;40.51
0.504;0.441;27;6.9;1.0203;314;8.707571429;17.404756;15.6765
0.447;0.4;27;6.75;1.0203;296;18.5866;37.151036;33.4615
0.024;0.024;26;6.55;1.0203;285;17.7892;35.557176;32.026
0.365;0.282;26;6.2;1.0203;284;18.62241429;37.222612;33.526
0.216;0.17;25;5.85;1.0203;277;16.13835714;32.257464;32.686
0.093;0.069;25;5.35;1.0203;287;16.49684286;41.21752;46.4055
0;0;25;5.25;1.0203;351;12.95707143;39.844152;53.831
0;0;25;4.9;1.0203;391;11.42078571;45.655884;61.683
0;0;25;4.65;1.0203;376;4.935428571;46.0365;62.197
0;0;25;4.45;1.0203;339;3.968357143;37.015868;50.01
0;0;24;4.2;1.0203;285;4.6284;43.172568;43.746
0;0;24;4.1;1.0203;236;3.682385714;34.3484;19.336
0;0;24;4.1;0.8467;210;4.323128571;40.325156;10.089
0;0;24;3.95;0.8467;204;4.599242857;42.900656;10.7335
0;0;24;3.95;0.8467;199;3.771814286;35.182548;8.8025
0;0;24;3.95;0.8467;196;4.091971429;38.16892;9.5495
0;0;24;3.95;0.8467;193;5.647914286;52.682392;13.1805
0;0;24;4.1;0.8467;200;3.822957143;35.659628;12.0445
0;0;24;4.1;0.8467;233;4.338657143;40.469968;22.782
0.068;0.068;24;4.1;0.8467;248;11.62891429;46.487912;36.6375
0.241;0.203;25;4.1;0.8467;269;15.43465714;30.8509;27.787
0.441;0.316;25;4.2;0.8467;269;17.46385714;34.906888;31.4405
0.564;0.405;26;4.2;0.8467;288;20.99132857;41.957624;37.791
0.554;0.453;26;3.95;0.8467;308;17.42755714;34.83434;31.375
0.549;0.461;27;3.75;0.8467;307;20.85827143;41.691652;37.5515
0.369;0.346;27;3.6;0.8467;299;16.76407143;33.508156;30.1805
0.403;0.353;27;3.6;0.8467;285;24.20334286;48.377804;43.5735
0.284;0.256;27;3.5;0.8467;285;27.62942857;55.225904;49.7415
0.333;0.13;26;3.4;0.8467;279;23.13752857;46.247464;46.8615
0.107;0.068;26;3.25;0.8467;281;14.45224286;36.109068;40.654
0;0;26;3.15;0.8467;351;13.67651429;42.056476;56.82
0;0;26;3.15;0.8467;401;11.66364286;46.626764;62.9945
0;0;26;3.25;0.8467;382;4.491371429;41.894484;56.601
0;0;25;3.15;0.8467;338;4.091071429;38.160532;51.5565
0;0;25;3.05;0.8467;277;4.078671429;38.044844;38.55
0;0;25;3.05;0.8467;233;4.7771;44.559648;25.084
0;0;25;3.15;1.0728;213;5.596085714;52.198996;13.06
0;0;25;3.25;1.0728;205;5.162985714;48.159112;12.049
0;0;25;3.4;1.0728;200;7.669042857;71.535104;17.8975
0;0;25;3.5;1.0728;195;3.662228571;34.16044;8.5465
0;0;25;3.75;1.0728;195;2.819971429;26.30402;6.581
0;0;25;4.2;1.0728;198;5.6421;52.628168;19.7505
0;0;25;4.65;1.0728;235;4.497042857;41.947404;26.2375
0.003;0.003;25;5;1.0728;247;19.26214286;53.901836;47.2005
0.082;0.082;26;5.15;1.0728;272;34.75872857;48.633204;48.6705
0.232;0.225;26;5;1.0728;272;31.0788;43.484372;43.518
0.249;0.241;26;5;1.0728;277;19.41351429;27.162708;27.1835
0.599;0.461;26;4.9;1.0728;287;37.71717143;52.772544;52.813
0.759;0.443;26;4.8;1.0728;283;33.97074286;47.530672;47.567
0.761;0.301;26;4.45;1.0728;277;27.82841429;38.936548;38.9665
0.595;0.363;26;4.1;1.0728;270;39.8474;55.753076;55.796
0.214;0.207;26;3.5;1.0728;260;33.46132857;46.817912;46.854
0.187;0.165;25;3.15;1.0728;267;21.1983;29.659908;33.393
0.118;0.055;25;2.7;1.0728;265;29.20928571;51.085752;63.9065
0;0;25;2.1;1.0728;325;29.88187143;64.322552;96.558
0;0;25;1.65;1.0728;385;11.4041;31.912448;47.9055
0;0;25;1.3;1.0728;371;5.546357143;51.735088;77.6625
0;0;25;1.05;1.0728;329;5.421557143;50.57104;75.915
0;0;25;0.95;1.0728;264;4.984642857;46.495612;52.348
0;0;25;0.95;1.0728;218;4.662342857;43.489296;27.2015
0;0;24;1.15;1.118;201;4.679785714;43.651948;10.9215
0;0;24;1.4;1.118;194;4.586714286;42.783852;10.704
0;0;24;1.75;1.118;190;4.287171429;39.989732;10.005
0;0;24;2.2;1.118;187;5.114557143;47.707432;11.936
0;0;24;2.7;1.118;186;4.015685714;37.45742;9.3715
0;0;24;3.05;1.118;192;4.115557143;38.389016;14.407
0;0;24;3.15;1.118;220;4.654485714;43.416016;27.156
0.113;0.096;24;3.4;1.118;230;14.21171429;39.769052;34.8245
0.292;0.207;24;3.5;1.118;256;24.48092857;34.252868;34.279
0.344;0.299;25;3.4;1.118;268;21.40698571;29.9519;29.975
0.38;0.348;25;3.05;1.118;287;21.12311429;29.55472;29.5775
0.903;0.154;26;2.8;1.118;302;42.56124286;59.550196;59.596
0.932;0.15;26;2.55;1.118;308;25.79048571;36.085152;36.113
0.886;0.136;26;2.45;1.118;307;25.25018571;35.329164;35.3565
0.764;0.127;26;2.2;1.118;302;31.35427143;43.869804;43.9035
0.581;0.112;26;2.1;1.118;296;23.35528571;32.677908;32.703
0.355;0.09;26;2;1.118;288;33.98334286;47.548312;53.533
0.085;0.065;26;2;1.118;284;21.37857143;37.390184;46.7735
0;0;25;2;1.118;341;12.67781429;27.289772;40.966
0;0;25;2.1;1.118;401;14.69557143;41.123076;61.732
0;0;25;2.1;1.118;402;5.365871429;50.05154;75.135
0;0;25;2.1;1.118;372;3.344857143;31.20004;46.836
0;0;25;2;1.118;314;5.338914286;49.80014;56.0685
0;0;25;1.85;1.118;262;5.249971429;48.970456;30.63
0;0;25;1.85;1.7964;239;4.000857143;37.31912;9.337
0;0;25;1.85;1.7964;230;3.091828571;28.83984;7.2155
0;0;25;2;1.7964;217;4.545057143;42.39518;10.607
0;0;25;2.2;1.7964;209;3.525271429;32.882888;8.227
0;0;25;2.45;1.7964;207;4.380914286;40.864088;10.224
0;0;25;2.55;1.7964;206;2.906171429;27.108124;10.1735
0;0;25;2.7;1.7964;222;3.760085714;35.073256;21.9375
0.028;0.028;25;2.9;1.7964;245;12.52164286;35.039672;30.6835
0.023;0.023;25;3.5;1.7964;260;30.68225714;42.929544;42.9625
0.041;0.041;26;3.85;1.7964;261;27.56777143;38.571856;38.6015
0.138;0.138;26;3.95;1.7964;251;32.22258571;45.084708;45.1195
0.192;0.186;27;3.85;1.7964;282;14.76552857;20.6594;20.6755
0.653;0.479;27;3.6;1.7964;298;17.35822857;24.287028;24.3055
0.605;0.452;27;3.4;1.7964;292;22.37291429;31.303404;31.3275
0.691;0.282;27;3.4;1.7964;291;31.10345714;43.518876;43.5525
0.572;0.138;27;3.25;1.7964;289;31.76252857;44.441012;44.475
0.348;0.11;26;2.9;1.7964;284;19.04887143;26.652516;30.007
0.116;0.062;26;2.55;1.7964;278;25.51202857;44.619432;55.817
0;0;25;2.1;1.7964;348;19.37964286;41.715884;62.622
0;0;25;1.65;1.7964;403;12.6386;35.366976;53.0915
0;0;25;1.3;1.7964;396;3.6703;34.235728;51.393
0;0;25;0.8;1.7964;363;3.6893;34.412988;51.659
0;0;25;0.6;1.7964;308;4.1563;38.768992;43.6485
0;0;25;0.6;1.7964;262;1.793028571;16.72494;10.461
0;0;25;0.45;0.4996;235;3.140828571;29.296872;7.33
0;0;25;0.25;0.4996;218;2.850057143;26.584684;6.6515
0;0;25;0;0.4996;210;2.802814286;26.14398;6.541
0;0;25;0.1;0.4996;205;4.935728571;46.039288;11.5185
0;0;25;0.6;0.4996;200;2.803357143;26.1491;6.5425
0;0;24;1.15;0.4996;203;4.026314286;37.556568;14.0945
0;0;24;2;0.4996;219;3.396771429;31.68434;19.818
0.027;0.027;25;2.55;0.4996;244;12.25412857;34.2911;30.028
0.032;0.032;26;2.8;0.4996;260;36.85925714;51.572184;51.612
0.207;0.203;27;2.8;0.4996;184;22.64452857;31.683432;31.708
0.379;0.347;27;2.55;0.4996;295;21.18177143;29.636788;29.6595
0.594;0.443;28;2.1;0.4996;322;31.36097143;43.879176;43.913
0.293;0.28;29;1.75;0.4996;315;35.34767143;49.45722;49.4955
0.497;0.428;29;1.65;0.4996;306;22.86264286;31.9886;32.013
0.387;0.346;28;1.65;0.4996;298;25.25598571;35.337288;35.3645
0.313;0.272;28;1.75;0.4996;298;15.37915714;21.517976;21.5345
0.351;0.108;27;1.85;0.4996;288;18.69328571;26.15498;29.447
0.119;0.061;27;2;0.4996;288;9.7296;17.016632;21.287
0;0;26;1.85;0.4996;358;13.0094;28.003544;42.0375
0;0;26;1.85;0.4996;409;13.96548571;39.080036;58.665
0;0;26;2;0.4996;401;3.409985714;31.807592;47.748
0;0;26;2.1;0.4996;376;2.720014286;25.371604;38.0865
0;0;26;2.1;0.4996;329;3.517085714;32.806524;36.9355
0;0;26;2.1;0.4996;282;3.833442857;35.757396;22.3655
0;0;25;2.2;0.4185;250;4.572042857;42.646952;10.67
0;0;25;2.45;0.4185;237;2.979985714;27.796588;6.9545
0;0;25;2.7;0.4185;228;3.180057143;29.662784;7.4215
0;0;25;3.15;0.4185;225;3.921042857;36.574596;9.1505
0;0;25;3.5;0.4185;220;2.512357143;23.434688;5.863
0;0;25;3.75;0.4185;222;2.303857143;21.489892;8.065
0;0;25;3.85;0.4185;224;3.425485714;31.95212;19.9855
0.007;0.007;25;3.85;0.4185;236;6.700242857;18.749496;16.4185
0.033;0.033;26;3.75;0.4185;250;26.78465714;37.476148;37.505
0.157;0.157;26;3.75;0.4185;264;18.16574286;25.416868;25.4365
0.318;0.302;26;3.75;0.4185;268;21.25585714;29.740456;29.7635
0.422;0.388;27;3.95;0.4185;274;14.0498;19.657988;19.673
0.494;0.438;27;4.3;0.4185;276;15.76241429;22.05422;22.071
0.564;0.45;27;4.8;0.4185;275;23.35025714;32.670864;32.696
0.486;0.384;27;5.25;0.4185;264;10.17892857;14.242008;14.253
0.395;0.289;27;5.5;0.4185;256;22.69408571;31.752776;31.777
0.261;0.173;27;5.25;0.4185;252;28.909;40.448456;45.5395
0.063;0.062;26;4.8;0.4185;270;21.54175714;37.675588;47.1305
0;0;26;4.2;0.4185;340;9.164357143;19.726852;29.613
0;0;26;3.4;0.4185;362;11.43445714;31.9974;48.033
0;0;26;2.7;0.4185;346;1.891857143;17.646772;26.4905
0;0;26;2.2;0.4185;309;3.057614286;28.520736;42.814
0;0;26;2.35;0.4185;258;4.395485714;41.000004;46.1605
0;0;26;2.8;0.4185;228;3.565642857;33.25954;20.803
0;0;26;3.4;0.558;212;5.4831;51.145124;12.796
0;0;25;4.1;0.558;206;3.636742857;33.922712;8.487
0;0;25;5;0.558;201;5.655271429;52.750992;13.198
0;0;25;5.6;0.558;199;4.105785714;38.297808;9.582
0;0;25;5.85;0.558;197;4.306271429;40.16786;10.0495
0;0;25;5.6;0.558;200;5.6053;52.284992;17.66
0;0;25;5.25;0.558;224;4.554971429;42.487708;23.9175
0.148;0.102;25;5;0.558;236;10.45862857;41.809536;32.9505
0.346;0.188;25;4.8;0.558;250;23.30404286;46.580284;41.9545
0.317;0.286;26;4.55;0.558;191;27.01068571;53.98916;48.6275
0.267;0.257;26;4.45;0.558;301;21.97492857;43.923648;39.5615
0.597;0.465;27;4.3;0.558;308;23.63641429;47.244632;42.553
0.637;0.483;27;4.2;0.558;321;22.62794286;45.2289;40.7375
0.555;0.449;27;4.2;0.558;319;25.75368571;51.476644;46.3645
0.473;0.383;27;4.3;0.558;307;13.38184286;26.74772;24.0915
0.415;0.288;26;4.2;0.558;302;25.20532857;50.380596;45.3775
0.266;0.172;26;3.85;0.558;296;17.25714286;34.493708;34.9515
0.095;0.075;26;3.6;0.558;300;12.67487143;31.66828;35.654
0;0;26;3.6;0.558;363;10.78055714;33.151148;44.7885
0;0;26;3.85;0.558;415;11.67992857;46.691864;63.0825
0;0;26;3.95;0.558;399;3.928557143;36.644656;49.5085
0;0;26;4.1;0.558;359;4.936142857;46.04314;62.206
0;0;25;3.85;0.558;309;5.523028571;51.517476;52.2015
0;0;25;3.4;0.558;258;4.200142857;39.177952;22.0545
0;0;25;3.15;0.558;228;4.256385714;39.702628;9.9335
0;0;25;3.25;0.558;216;4.688985714;43.737704;10.943
0;0;25;3.75;0.558;211;4.780728571;44.593496;11.157
0;0;25;4.2;0.558;207;4.0807;38.063832;9.5235
0;0;25;4.45;0.558;206;4.101128571;38.254316;9.571
0;0;25;4.3;0.558;217;3.963785714;36.973236;12.488
0;0;25;4.2;0.558;246;4.033571429;37.624252;21.18
0.125;0.099;25;4.2;0.558;256;9.757057143;39.004968;30.74
0.421;0.113;26;4.2;0.558;267;19.87877143;39.733824;35.788
0.642;0.128;26;4.2;0.558;264;23.1762;46.32474;41.7245
0.561;0.41;27;4.45;0.558;280;13.9814;27.94612;25.171
0.475;0.423;28;4.65;0.558;297;23.04428571;46.06108;41.487
0.839;0.391;29;4.8;0.558;307;20.33955714;40.654848;36.6175
0.826;0.349;29;5;0.558;310;15.70882857;31.398924;28.281
0.769;0.154;29;4.8;0.558;306;16.64042857;33.261008;29.958
0.399;0.292;28;4.55;0.558;290;17.31952857;34.618392;31.1805
0.289;0.164;28;4.2;0.558;288;20.42024286;40.816124;41.358
0.109;0.069;27;3.85;0.558;278;17.30468571;43.235904;48.678
0;0;27;3.4;0.558;325;10.32352857;31.74578;42.89
0;0;27;2.9;0.558;392;8.071057143;32.26498;43.591
0;0;26;2.7;0.558;385;5.777357143;53.889844;72.8075
0;0;26;2.7;0.558;355;3.350371429;31.25152;42.222
0;0;26;2.9;0.558;292;4.405228571;41.091012;41.6365
0;0;26;3.5;0.558;239;3.624414286;33.807696;19.0315
0;0;26;4.1;1.1375;248;2.512457143;23.43568;5.8635
0;0;25;4.65;1.1375;232;4.741657143;44.229068;11.066
0;0;25;5.25;1.1375;244;4.256014286;39.699128;9.9325
0;0;25;5.6;1.1375;242;3.569614286;33.29648;8.3305
0;0;25;5.6;1.1375;235;2.785614286;25.983568;6.501
0;0;25;5.5;1.1375;245;2.7701;25.838844;9.697
0;0;25;5.5;1.1375;178;5.045871429;47.066664;29.4395
0.066;0.066;26;5.6;1.1375;272;16.81634286;47.057676;41.207
0.201;0.186;26;5.5;1.1375;300;23.41917143;32.767276;32.7925
0.474;0.314;27;5.15;1.1375;311;12.68865714;17.753524;17.767
0.637;0.393;28;4.55;1.1375;330;14.51978571;20.315572;20.331
0.906;0.187;29;3.85;1.1375;343;22.84325714;31.961488;31.986
0.557;0.452;29;3.5;1.1375;352;16.16877143;22.62278;22.64
0.647;0.456;29;3.4;1.1375;353;20.18372857;28.24036;28.262
0.309;0.292;29;3.5;1.1375;335;23.2636;32.549624;32.5745
0.2;0.196;29;3.6;1.1375;322;33.30354286;46.59716;46.633
0.149;0.147;28;3.6;1.1375;308;25.19497143;35.251916;39.689
0.119;0.07;27;3.6;1.1375;299;23.28765714;40.729088;50.9505
0;0;27;3.5;1.1375;357;19.01667143;40.934564;61.449
0;0;27;3.15;1.1375;407;13.05582857;36.534508;54.844
0;0;27;2.8;1.1375;406;3.251471429;30.329012;45.5285
0;0;27;2.2;1.1375;382;3.950314286;36.847564;55.314
0;0;26;1.75;1.1375;328;4.694785714;43.791896;49.304
0;0;26;1.4;1.1375;278;3.401985714;31.732944;19.8485
0;0;26;1.5;0.9625;248;6.7783;63.22642;15.819
0;0;26;2;0.9625;231;6.248671429;58.2861;14.5825
0;0;26;2.8;0.9625;244;6.375928571;59.4731;14.8795
0;0;26;3.6;0.9625;242;5.123614286;47.79188;11.957
0;0;25;4.3;0.9625;235;6.993228571;65.23122;16.3205
0;0;25;4.65;0.9625;245;6.443528571;60.103776;22.5565
0;0;25;4.55;0.9625;257;6.580271429;61.379168;38.3915
0.06;0.06;26;4.3;0.9625;259;23.33937143;65.311248;57.1915
0.071;0.071;26;4.1;0.9625;283;40.92555714;57.261612;57.3055
0.085;0.085;26;3.75;0.9625;286;42.78352857;59.861212;59.9075
0.37;0.342;26;3.5;0.9625;293;32.91705714;46.0564;46.092
0.388;0.363;26;3.4;0.9625;312;31.38952857;43.919132;43.953
0.795;0.428;26;3.75;0.9625;324;42.18277143;59.02066;59.066
0.436;0.396;26;4.2;0.9625;316;43.06602857;60.25648;60.303
0.23;0.223;27;4.55;0.9625;178;29.89021429;41.821336;41.8535
0.246;0.234;27;4.55;0.9625;249;40.44607143;56.590732;56.6345
0.158;0.153;26;4.1;0.9625;261;41.74594286;58.40946;65.761
0.053;0.053;26;3.4;0.9625;265;40.31291429;70.505516;88.1995
0;0;26;2.55;0.9625;318;27.27488571;58.71086;88.134
0;0;26;1.85;0.9625;366;20.50495714;57.37964;86.1355
0;0;26;1.4;0.9625;353;8.145585714;75.980168;114.058
0;0;26;1.5;0.9625;318;4.624014286;43.131688;64.7475
0;0;26;1.85;0.9625;268;5.7713;53.833296;60.609
0;0;26;2.2;0.9625;234;5.629985714;52.515156;32.847
0;0;26;2.55;1.0203;215;3.841757143;35.835064;8.9655
0;0;26;2.8;1.0203;191;5.489742857;51.207036;12.8115
0;0;26;2.9;1.0203;244;5.705185714;53.216612;13.3145
0;0;26;3.25;1.0203;242;5.619985714;52.421924;13.1155
0;0;26;3.75;1.0203;235;3.6522;34.066916;8.5235
0;0;26;4.1;1.0203;245;7.477971429;69.752828;26.1775
0;0;26;4.1;1.0203;270;5.330814286;49.724564;31.102
0.007;0.007;26;4.3;1.0203;266;18.739;52.43792;45.9185
0.022;0.022;26;4.8;1.0203;279;33.6378;47.06484;47.101
0.029;0.029;26;5;1.0203;283;37.49192857;52.457408;52.498
0.084;0.084;26;4.9;1.0203;289;30.95617143;43.312788;43.346
0.208;0.201;27;4.45;1.0203;302;37.61081429;52.623732;52.664
0.215;0.207;27;3.6;1.0203;320;33.80957143;47.305168;47.3415
0.341;0.324;27;2.9;1.0203;325;31.59414286;44.20542;44.2395
0.319;0.301;27;2.35;1.0203;302;27.83415714;38.94458;38.9745
0.302;0.27;27;2.35;1.0203;294;38.19515714;53.44132;53.4825
0.07;0.07;27;2.7;1.0203;284;34.63888571;48.465512;54.5655
0.041;0.041;26;2.8;1.0203;282;30.4004;53.168964;66.5125
0;0;26;2.55;1.0203;351;15.96068571;34.356344;51.574
0;0;26;2.45;1.0203;419;19.53772857;54.673008;82.0725
0;0;25;2.45;1.0203;412;5.5566;51.830704;77.806
0;0;25;2.7;1.0203;372;5.6431;52.637572;79.017
0;0;25;3.05;1.0203;312;7.107128571;66.293696;74.638
0;0;25;3.15;1.0203;246;4.3833;40.886448;25.5735
0;0;25;3.25;1.0203;215;5.827014286;54.352992;13.5985
0;0;25;3.15;1.0203;252;7.820885714;72.951348;18.252
0;0;25;2.9;1.0203;244;4.427528571;41.298912;10.3325
0;0;25;2.8;1.0203;242;5.270214286;49.159316;12.2995
0;0;25;2.7;1.0203;235;5.728071429;53.430136;13.368
0;0;25;2.7;1.0203;245;7.038242857;65.6511;24.638
0;0;25;2.7;1.0203;244;5.747971429;53.615772;33.5355
0.075;0.075;26;2.9;1.0203;283;18.93381429;52.983052;46.396
0.358;0.183;26;3.15;1.0203;303;30.62561429;42.850292;42.8835
0.486;0.313;26;3.5;1.0203;295;26.59214286;37.2068;37.2355
0.382;0.35;27;3.95;1.0203;307;40.41044286;56.540864;56.5845
0.444;0.405;27;4.3;1.0203;326;41.20875714;57.65784;57.702
0.511;0.45;27;4.65;1.0203;335;30.97665714;43.34146;43.375
0.379;0.355;27;5;1.0203;339;44.36674286;62.076388;62.124
0.356;0.328;27;5.35;1.0203;326;35.6896;49.935636;49.974
0.249;0.236;27;5.6;1.0203;318;31.99977143;44.772968;44.8075
0.131;0.131;26;5.35;1.0203;311;27.98768571;39.159396;44.088
0.125;0.068;26;4.9;1.0203;308;24.96968571;43.670892;54.6305
0;0;26;4.65;1.0203;368;27.37148571;58.918812;88.446
0;0;26;4.3;1.0203;422;16.7337;46.826396;70.2935
0;0;26;3.75;1.0203;412;5.556571429;51.83038;77.8055
0;0;25;3.25;1.0203;387;4.737785714;44.192984;66.3405
0;0;25;2.9;1.0203;317;6.920985714;64.557304;72.683
0;0;25;2.55;1.0203;269;6.469528571;60.346284;37.7455
0;0;25;2.2;0.8015;215;5.7927;54.033004;13.5185
0;0;25;2;0.8015;252;4.020228571;37.499784;9.382
0;0;25;1.75;0.8015;244;5.068414286;47.276968;11.8285
0;0;25;1.5;0.8015;242;5.497814286;51.282284;12.8305
0;0;25;1.4;0.8015;235;3.6105;33.677872;8.426
0;0;25;1.3;0.8015;245;3.538571429;33.006944;12.387
0;0;25;1.3;0.8015;200;4.645285714;43.330108;27.102
0.015;0.015;25;1.4;0.8015;295;12.3951;34.685584;30.373
0.147;0.147;26;1.5;0.8015;315;40.40475714;56.532904;56.5765
0.462;0.32;27;1.65;0.8015;316;32.13184286;44.957744;44.9925
0.368;0.341;27;1.5;0.8015;334;27.83484286;38.945528;38.9755
0.624;0.473;28;1.65;0.8015;340;38.45982857;53.811632;53.853
0.378;0.356;28;2.1;0.8015;338;36.88461429;51.607652;51.6475
0.685;0.454;28;2.8;0.8015;341;33.95747143;47.512104;47.5485
0.444;0.378;28;3.4;0.8015;328;23.95095714;33.511336;33.537
0.368;0.295;27;3.6;0.8015;321;30.15961429;42.198288;42.2305
0.212;0.179;27;3.75;0.8015;312;40.63808571;56.85938;64.016
0.111;0.077;26;3.75;0.8015;301;27.0754;47.353688;59.2375
0;0;26;3.6;0.8015;355;16.26627143;35.01416;52.5615
0;0;26;3.25;0.8015;428;17.22422857;48.199068;72.354
0;0;26;3.05;0.8015;426;5.4829;51.14318;76.774
0;0;26;2.8;0.8015;390;4.674;43.59796;65.447
0;0;26;2.9;0.8015;327;4.834457143;45.094696;50.7705
0;0;25;3.15;0.8015;295;2.815142857;26.258932;16.4245
0;0;25;3.25;0.9371;215;1.2497;11.65686;2.9165
0;0;25;3.25;0.9371;252;3.707985714;34.587208;8.6535
0;0;25;3.4;0.9371;244;1.902971429;17.750428;4.441
0;0;25;3.75;0.9371;242;2.141785714;19.978048;4.9985
0;0;25;3.95;0.9371;235;2.3697;22.103976;5.53
0;0;25;3.85;0.9371;245;0.576885714;5.381028;1.8175
0;0;25;3.75;0.9371;282;2.442642857;22.78444;12.826
0.03;0.03;25;3.75;0.9371;295;6.058685714;24.220312;19.088
0.009;0.009;26;3.75;0.9371;315;16.26705714;32.51472;29.286
0.134;0.134;26;3.6;0.9371;316;12.06502857;24.115672;21.721
0.311;0.296;26;3.5;0.9371;334;9.323814286;18.636516;16.786
0.306;0.292;27;3.6;0.9371;340;10.50975714;21.006976;18.921
0.606;0.486;27;4.1;0.9371;338;9.001185714;17.991628;16.205
0.469;0.418;27;4.45;0.9371;341;10.36824286;20.72412;18.666
0.436;0.375;27;4.8;0.9371;328;9.707514286;19.403452;17.4765
0.278;0.256;26;4.8;0.9371;321;2.780271429;5.557212;5.0055
0.014;0.014;26;4.65;0.9371;312;6.460557143;12.913416;13.085
0.118;0.081;26;4.45;0.9371;301;5.169142857;12.915168;14.5405
